GO:0044424	C	1.00	intracellular part
GO:0044444	C	0.98	cytoplasmic part
GO:0030529	C	0.98	intracellular ribonucleoprotein complex
GO:0044446	C	0.97	intracellular organelle part
GO:0022627	C	0.96	cytosolic small ribosomal subunit
GO:0043229	C	0.93	intracellular organelle
GO:0043231	C	0.91	intracellular membrane-bounded organelle
GO:0005634	C	0.90	nucleus
GO:0043232	C	0.20	intracellular non-membrane-bounded organelle
GO:0005829	C	0.17	cytosol
GO:0016020	C	0.16	membrane
GO:0044428	C	0.14	nuclear part
GO:0005840	C	0.14	ribosome
GO:0044429	C	0.11	mitochondrial part
