GO:0044464	C	0.99	cell part
GO:0044424	C	0.98	intracellular part
GO:0044444	C	0.73	cytoplasmic part
GO:0005737	C	0.63	cytoplasm
GO:0043226	C	0.49	organelle
GO:0043227	C	0.45	membrane-bounded organelle
GO:0005829	C	0.45	cytosol
GO:0043229	C	0.42	intracellular organelle
GO:0044422	C	0.39	organelle part
GO:0043231	C	0.37	intracellular membrane-bounded organelle
GO:0044446	C	0.30	intracellular organelle part
GO:0016020	C	0.26	membrane
GO:0044421	C	0.24	extracellular region part
GO:0032991	C	0.23	macromolecular complex
GO:0031988	C	0.22	membrane-bounded vesicle
GO:0070062	C	0.21	extracellular exosome
GO:0043234	C	0.21	protein complex
GO:0005634	C	0.19	nucleus
GO:0044425	C	0.16	membrane part
GO:0005739	C	0.16	mitochondrion
GO:0044463	C	0.13	cell projection part
GO:0048471	C	0.12	perinuclear region of cytoplasm
GO:0044441	C	0.12	ciliary part
GO:0043005	C	0.12	neuron projection
GO:0005886	C	0.12	plasma membrane
GO:0005622	C	0.12	intracellular
GO:0098788	C	0.11	dendritic knob
GO:0097014	C	0.11	ciliary plasm
GO:0071683	C	0.11	sensory dendrite
GO:0044428	C	0.11	nuclear part
